"Course Number","Course Title","Course Catalog Code","Course Department Code","Prim Assoc","Meeting Number","Class Meeting Days","Class Begin Time (24 Hour)","Class End Time (24 Hour)","Instructor Name","Print on Schedule (Y/N)","Campus Code","Building Code","Room Number","Session Code","Year","Section Status","Section Number"
"EA  131  PZ","Restoring Nature","UG12","ZEVA","PZ",64086,"-----F-",1000,1130,"Faulstich, Paul","Y","PZ","ATN","A103","FA",2012,"O","01"
"EA  131  PZ","Restoring Nature","UG12","ZEVA","PZ",64085,"-M-----",900,1150,"Faulstich, Paul","Y","PZ","ATN","A103","FA",2012,"O","01"
"EA  133  PZ","Case Studies Sustainable Blt Env","UG12","ZEVA","PZ",65529,"--T-R--",1315,1430,"Staff","Y","PZ","AV","226","FA",2012,"O","01"
"EA  150  PZ","Critical Environmental News","UG12","ZEVA","PZ",64051,"--T-R--",935,1050,"Faulstich, Paul","Y","PZ","ATN","A103","FA",2012,"O","01"
"EA  180  PO","Green Urbanism","UG12","PEVA","PO",64266,"-M-----",1900,2150,"Wells, Walker R.","Y","PO","EDMS","251","FA",2012,"O","01"
"EA  180  PO","Green Urbanism","UG12","PEVA","PO",64266,"-M-----",1900,2150,"Bardacke, Ted M.","Y","PO","EDMS","251","FA",2012,"O","01"
"EA  191  PO","Thesis in Environmental Analysis","UG12","PEVA","PO",63793,"---W---",1900,2150,"Miller, Frank Lubbock,, IV","Y","PO","EDMS","114","FA",2012,"O","01"
"ECON030  CM","Internship in Silicon Valley","UG12","MECO","CM",65164,"-------",0,0,"Staff","Y","CM","ARR","","FA",2012,"C","01"
"ECON050  CM","Principles of Economic Analysis","UG12","MECO","CM",65086,"-M-W---",1200,1310,"Smith, Janet K.","Y","CM","BC","23","FA",2012,"O","01"
"ECON050  CM","Principles of Economic Analysis","UG12","MECO","CM",65087,"-M-W---",1830,1945,"Aksoy, Ercument","Y","CM","BC","34","FA",2012,"O","02"
"ECON050  CM","Principles of Economic Analysis","UG12","MECO","CM",65088,"-M-W---",1200,1310,"Evans, Mary","Y","CM","BC","24","FA",2012,"O","03"
"ECON050  CM","Principles of Economic Analysis","UG12","MECO","CM",65089,"-M-W---",1315,1430,"Evans, Mary","Y","CM","BC","24","FA",2012,"O","04"
"ECON050  CM","Principles of Economic Analysis","UG12","MECO","CM",65090,"--T-R--",1315,1430,"Bird, Graham","Y","CM","BC","23","FA",2012,"O","05"
"ECON050  CM","Principles of Economic Analysis","UG12","MECO","CM",65091,"--T-R--",1445,1600,"Bird, Graham","Y","CM","BC","23","FA",2012,"O","06"
"ECON050  CM","Principles of Economic Analysis","UG12","MECO","CM",65092,"--T-R--",1200,1310,"Helland, Eric","Y","CM","BC","FOR","FA",2012,"O","07"
"ECON050  CM","Principles of Economic Analysis","UG12","MECO","CM",65093,"--T-R--",1315,1430,"Helland, Eric","Y","CM","BC","22","FA",2012,"O","08"
"ECON051  PO","Principles: Macroeconomics","UG12","PECO","PO",64071,"-M-W---",1315,1430,"Hueckel, Glenn R.","Y","PO","HN","107","FA",2012,"O","01"
"ECON051  PO","Principles: Macroeconomics","UG12","PECO","PO",64072,"-M-W---",1445,1600,"Hueckel, Glenn R.","Y","PO","HN","107","FA",2012,"O","02"
"ECON051  PO","Principles: Macroeconomics","UG12","PECO","PO",64073,"-M-W-F-",1000,1050,"Kuehlwein, Michael K.","Y","PO","CA","214","FA",2012,"O","03"
"ECON051  PO","Principles: Macroeconomics","UG12","PECO","PO",64074,"--T-R--",810,925,"Novarro, Neva K.","Y","PO","CA","214","FA",2012,"O","04"
"ECON051  PO","Principles: Macroeconomics","UG12","PECO","PO",64075,"--T-R--",935,1050,"Novarro, Neva K.","Y","PO","CA","214","FA",2012,"O","05"
"ECON051  PO","Principles: Macroeconomics","UG12","PECO","PO",64076,"--T-R--",1315,1430,"Novarro, Neva K.","Y","PO","CA","214","FA",2012,"O","06"
"ECON051  PZ","Principles of Macroeconomics","UG12","ZECO","PZ",64120,"-M-W---",1615,1730,"Peiran, Jiao","Y","PZ","BH","214","FA",2012,"O","01"
"ECON051  SC","Principles of Macroeconomics","UG12","SECO","SC",64829,"--T-R--",1200,1310,"Staff","Y","SC","HM","119","FA",2012,"O","01"
"ECON052  PO","Principles: Microeconomics","UG12","PECO","PO",64077,"-M-W-F-",1000,1050,"Likens, James D.","Y","PO","CA","109","FA",2012,"O","01"
"ECON052  PO","Principles: Microeconomics","UG12","PECO","PO",64078,"--T-R--",935,1050,"Lehman, James A.","Y","PO","CA","109","FA",2012,"O","02"
"ECON052  PO","Principles: Microeconomics","UG12","PECO","PO",64079,"--T-R--",1315,1430,"Lehman, James A.","Y","PO","CA","107","FA",2012,"O","03"
"ECON052  PZ","Principles of Microeconomics","UG12","ZECO","PZ",64138,"-M-W---",1200,1310,"Staff","Y","PZ","FL","110","FA",2012,"O","01"
"ECON052  PZ","Principles of Microeconomics","UG12","ZECO","PZ",64139,"-M-W---",1315,1430,"Staff","Y","PZ","FL","110","FA",2012,"O","02"
"ECON052  SC","Principles of Microeconomics","UG12","SECO","SC",64830,"--T-R--",1445,1600,"Chaudhary, Latika","Y","SC","BL","220","FA",2012,"O","01"
"ECON057  PO","Economic Statistics","UG12","PECO","PO",64080,"-M-W---",1315,1430,"Smith, Gary N.","Y","PO","CA","107","FA",2012,"O","01"
"ECON057  PO","Economic Statistics","UG12","PECO","PO",64081,"-M-W---",1100,1215,"Zemel, Michelle","Y","PO","CA","214","FA",2012,"O","02"
"ECON086  CM","Accounting for Decision Making","UG12","MECO","CM",65126,"-M-W---",1200,1310,"Ganguly, Ananda","Y","CM","KRV","102","FA",2012,"O","01"
"ECON086  CM","Accounting for Decision Making","UG12","MECO","CM",65127,"-M-W---",1315,1430,"Ganguly, Ananda","Y","CM","KRV","102","FA",2012,"O","02"
"ECON086  CM","Accounting for Decision Making","UG12","MECO","CM",65129,"--T-R--",935,1050,"Bergevin, Peter M.","Y","CM","AD","DAVD","FA",2012,"O","03"
"ECON086  CM","Accounting for Decision Making","UG12","MECO","CM",65131,"--T-R--",1200,1310,"Bergevin, Peter M.","Y","CM","RN","15","FA",2012,"O","04"
"ECON101  CM","Intermediate Microeconomics","UG12","MECO","CM",65096,"--T-R--",935,1050,"Tocoian, Oana","Y","CM","BC","34","FA",2012,"O","01"
"ECON101  CM","Intermediate Microeconomics","UG12","MECO","CM",65097,"--T-R--",1445,1600,"Tocoian, Oana","Y","CM","BC","34","FA",2012,"O","02"
"ECON101  CM","Intermediate Microeconomics","UG12","MECO","CM",65098,"--T-R--",1315,1430,"Tocoian, Oana","Y","CM","BC","34","FA",2012,"O","03"
"ECON101  CM","Intermediate Microeconomics","UG12","MECO","CM",65099,"-M-W---",1445,1600,"Wright, Colin","Y","CM","BC","36","FA",2012,"O","04"
"ECON101  CM","Intermediate Microeconomics","UG12","MECO","CM",65100,"-M-W---",1615,1730,"Aksoy, Ercument","Y","CM","BC","34","FA",2012,"O","05"
"ECON101  PO","Macroeconomic Theory","UG12","PECO","PO",64082,"-M-W---",1315,1430,"Steinberger, Michael D.","Y","PO","CA","109","FA",2012,"O","01"
"ECON101  PO","Macroeconomic Theory","UG12","PECO","PO",64083,"-M-W---",1445,1600,"Steinberger, Michael D.","Y","PO","CA","109","FA",2012,"O","02"
"ECON101  SC","Intermed Microeconomic Theory","UG12","SECO","SC",64831,"--T-R--",935,1050,"Pedace, Roberto","Y","SC","HM","204","FA",2012,"O","01"
"ECON102  CM","Intermediate Macroeconomics","UG12","MECO","CM",65103,"-M-W---",1200,1310,"Burdekin, Richard","Y","CM","BC","35","FA",2012,"O","01"
"ECON102  CM","Intermediate Macroeconomics","UG12","MECO","CM",65105,"-M-W---",1315,1430,"Burdekin, Richard","Y","CM","BC","35","FA",2012,"O","02"
"ECON102  CM","Intermediate Macroeconomics","UG12","MECO","CM",65106,"-M-W---",1445,1600,"Arndt, Sven W.","Y","CM","BC","35","FA",2012,"O","03"
"ECON102  CM","Intermediate Macroeconomics","UG12","MECO","CM",65107,"--T-R--",935,1050,"Fernholz, Ricardo","Y","CM","BC","1","FA",2012,"O","04"
"ECON102  CM","Intermediate Macroeconomics","UG12","MECO","CM",65108,"--T-R--",1200,1310,"Fernholz, Ricardo","Y","CM","BC","1","FA",2012,"O","05"
"ECON102  PO","Microeconomic Theory","UG12","PECO","PO",64084,"--T-R--",1315,1430,"Marks, Stephen V.","Y","PO","CA","109","FA",2012,"O","01"
"ECON102  SC","Intermed Macroeconomic Theory","UG12","SECO","SC",64832,"--T----",1900,2150,"Staff","Y","SC","HM","105","FA",2012,"O","01"
"ECON103  CM","History of Economic Thought","UG12","MECO","CM",65137,"-M-W---",1200,1310,"Wright, Colin","Y","CM","BC","25","FA",2012,"O","01"
"ECON104  HM","Financial Economics","UG12","HHSS","HM",63189,"--T-R--",1315,1430,"Evans, Gary R.","Y","HM","GA","MCAL","FA",2012,"O","01"
"ECON105  PZ","Microeconomic Theory","UG12","ZECO","PZ",64106,"-M-W---",1200,1310,"Stephens, Emma","Y","PZ","FL","104","FA",2012,"O","01"
"ECON107  PO","Applied Regression Analysis","UG12","PECO","PO",64097,"-M-W---",1100,1215,"Cutter, W. Bowman","Y","PO","HN","204","FA",2012,"O","01"
"ECON120  CM","Statistics","UG12","MECO","CM",65113,"--T-R--",1200,1310,"Antecol, Heather","Y","CM","BC","35","FA",2012,"O","01"
"ECON120  CM","Statistics","UG12","MECO","CM",65114,"--T-R--",1315,1430,"Antecol, Heather","Y","CM","BC","35","FA",2012,"O","02"
"ECON120  CM","Statistics","UG12","MECO","CM",65115,"-M-W---",1315,1430,"Keil, Manfred","Y","CM","RN","12","FA",2012,"O","03"
"ECON120  SC","Statistics","UG12","SECO","SC",64833,"--T-R--",1200,1310,"Pedace, Roberto","Y","SC","ST","229","FA",2012,"O","01"
"ECON120A PO","Economics through its History","UG12","PECO","PO",64099,"-M-W---",1100,1215,"Hueckel, Glenn R.","Y","PO","CA","12","FA",2012,"O","01"
"ECON123  PO","International Economics","UG12","PECO","PO",64100,"--T-R--",1445,1600,"Lehman, James A.","Y","PO","CA","107","FA",2012,"O","01"
"ECON124  PO","Wat. Res. Econ. and Mgmt","UG12","PECO","PO",64101,"-M-W---",1445,1600,"Cutter, W. Bowman","Y","PO","CR","02","FA",2012,"O","01"
"ECON125  CM","Econometrics I","UG12","MECO","CM",65109,"--T-R--",935,1050,"Ozbeklik, I. Serkan","Y","CM","RN","12","FA",2012,"O","01"
"ECON125  CM","Econometrics I","UG12","MECO","CM",65110,"--T-R--",1200,1310,"Ozbeklik, I. Serkan","Y","CM","RN","12","FA",2012,"O","02"
"ECON125  CM","Econometrics I","UG12","MECO","CM",65112,"-M-W---",1200,1310,"Keil, Manfred","Y","CM","RN","12","FA",2012,"O","03"
"ECON125  PZ","Econometrics","UG12","ZECO","PZ",65445,"--T-R--",935,1050,"Yamane, Linus","Y","PZ","FL","110","FA",2012,"O","01"
"ECON125  SC","Econometrics","UG12","SECO","SC",64834,"--T-R--",1315,1430,"Pedace, Roberto","Y","SC","ST","229","FA",2012,"O","01"
"ECON129  CM","Game Theory","UG12","MECO","CM",65141,"--T-R--",1315,1430,"Raviv, Yaron","Y","CM","BC","25","FA",2012,"O","01"
"ECON134  CM","Corporate Finance","UG12","MECO","CM",65122,"-M-W---",1200,1310,"Binay, Murat","Y","CM","BC","36","FA",2012,"O","01"
"ECON134  CM","Corporate Finance","UG12","MECO","CM",65123,"-M-W---",1315,1430,"Binay, Murat","Y","CM","BC","36","FA",2012,"O","02"
"ECON134  CM","Corporate Finance","UG12","MECO","CM",65124,"-M-W---",1615,1730,"Binay, Murat","Y","CM","BC","36","FA",2012,"O","03"
"ECON134B CM","Advanced Corporate Finance","UG12","MECO","CM",65125,"--T-R--",1315,1430,"Meulbroek, Lisa","Y","CM","KRV","LC63","FA",2012,"O","01"
"ECON136  CM","Derivatives","UG12","MECO","CM",65144,"-M-W---",1200,1310,"Hughson, Eric","Y","CM","RN","15","FA",2012,"O","01"
"ECON140  CM","The World Economy","UG12","MECO","CM",65138,"--T-R--",935,1050,"Bird, Graham","Y","CM","BC","25","FA",2012,"O","01"
"ECON140  PZ","Development Economics","UG12","ZECO","PZ",64108,"-M-W---",1315,1430,"Stephens, Emma","Y","PZ","FL","104","FA",2012,"O","01"
"ECON141  CM","International Economics","UG12","MECO","CM",65139,"-M-W---",1200,1310,"Arndt, Sven W.","Y","CM","BC","34","FA",2012,"O","01"
"ECON142  CM","Pol/Econ of Nat Resource Policy","UG12","MECO","CM",64865,"-M-W---",1445,1600,"Ascher, William","Y","CM","KRV","103","FA",2012,"O","01"
"ECON150  CM","Intermediate Accounting I","UG12","MECO","CM",65132,"--T-R--",810,925,"Magilke, Matthew","Y","CM","BC","24","FA",2012,"O","01"
"ECON150  CM","Intermediate Accounting I","UG12","MECO","CM",65133,"--T-R--",935,1050,"Magilke, Matthew","Y","CM","BC","24","FA",2012,"O","02"
"ECON150  PO","Industrial Organization","UG12","PECO","PO",64102,"-M-W---",1315,1430,"Likens, James D.","Y","PO","MA","5","FA",2012,"O","01"
"ECON152  CM","Tax Planning","UG12","MECO","CM",65146,"--T-R--",1200,1310,"Taylor, James D.","Y","CM","KRV","165","FA",2012,"O","01"
"ECON153  PO","Urban & Regional Economics","UG12","PECO","PO",64103,"--T-R--",935,1050,"Lozano, Fernando A.","Y","PO","HN","215","FA",2012,"O","01"
"ECON154  CM","Financial Statement Analysis","UG12","MECO","CM",65148,"-M-W---",1315,1430,"Batta, George","Y","CM","BC","34","FA",2012,"O","01"
"ECON154  CM","Financial Statement Analysis","UG12","MECO","CM",65149,"-M-W---",1445,1600,"Batta, George","Y","CM","BC","34","FA",2012,"O","02"
"ECON155  CM","Intermediate Accounting II","UG12","MECO","CM",65145,"--T-R--",1315,1430,"Magilke, Matthew","Y","CM","BC","24","FA",2012,"O","01"
"ECON155  PO","Law and Economics","UG12","PECO","PO",64104,"--T-R--",1445,1600,"Marks, Stephen V.","Y","PO","CA","110","FA",2012,"O","01"
"ECON156  PO","Security Valutn & Portfolio Thry","UG12","PECO","PO",64114,"-M-W---",1100,1215,"Smith, Gary N.","Y","PO","CA","107","FA",2012,"O","01"
"ECON157  PO","Corporate Finance","UG12","PECO","PO",64622,"-M-W---",1445,1600,"Zemel, Michelle","Y","PO","MA","5","FA",2012,"O","01"
"ECON158  CM","Auditing","UG12","MECO","CM",65147,"--T----",1800,2100,"McEachern, Douglas J.","Y","CM","BC","34","FA",2012,"O","01"
"ECON159  PO","Economics of the Public Sector","UG12","PECO","PO",64116,"--T-R--",1315,1430,"Brown, Eleanor P.","Y","PO","HN","107","FA",2012,"O","01"
"ECON165  CM","Industrial Organization","UG12","MECO","CM",65162,"-------",0,0,"Staff","Y","CM","ARR","","FA",2012,"C","01"
"ECON167  PO","Econometrics","UG12","PECO","PO",64117,"--T-R--",935,1050,"Keil, Manfred","Y","PO","HN","204","FA",2012,"O","01"
"ECON180  CM","Seminar in Research Methods","UG12","MECO","CM",65116,"-M-----",1445,1600,"Smith, Janet K.","Y","CM","BC","23","FA",2012,"O","01"
"ECON180  CM","Seminar in Research Methods","UG12","MECO","CM",65117,"---W---",1615,1730,"Keil, Manfred","Y","CM","BC","24","FA",2012,"O","02"
"ECON182  PZ","Econ History of Globalization","UG12","ZECO","PZ",64110,"-M-W---",1445,1600,"Stephens, Emma","Y","PZ","FL","104","FA",2012,"O","01"
"ECON184  SC","Behavioral Finance","UG12","SECO","SC",65057,"---W---",1445,1730,"Flynn, Sean","Y","SC","HM","121","FA",2012,"O","01"
"ECON185  PZ","Behavioral Finance","UG12","ZECO","PZ",65598,"--T-R--",1315,1430,"Nadler, Amos","Y","PZ","AV","202","FA",2012,"O","01"
"ECON186  PZ","Economics of Crime","UG12","ZECO","PZ",65596,"-M-W---",1615,1730,"Staff","Y","PZ","FL","112","FA",2012,"O","01"
"ECON190  SC","Senior Seminar in Economics","UG12","SECO","SC",65058,"--T-R--",1615,1730,"Chaudhary, Latika","Y","SC","BL","220","FA",2012,"O","01"
"ECON191  CM","Business Law","UG12","MECO","CM",65134,"--T-R--",810,925,"Taylor, James D.","Y","CM","KRV","165","FA",2012,"O","01"
"ECON191  CM","Business Law","UG12","MECO","CM",65136,"--T-R--",935,1050,"Taylor, James D.","Y","CM","KRV","165","FA",2012,"O","02"
"ECON194A CM","Seminar in Investment Management","UG12","MECO","CM",65143,"--T----",1900,2100,"Hughson, Eric","Y","CM","RN","15","FA",2012,"O","01"
"ECON195  PO","Senior Activity in Economics","UG12","PECO","PO",63794,"-------",0,0,"Marks, Stephen V.","Y","","ARR","","FA",2012,"O","01"
"ECON196  CM","Advanced Macroeconomics","UG12","MECO","CM",65140,"-M-W---",1200,1310,"Shelton, Cameron","Y","CM","BC","22","FA",2012,"O","01"
"ECON197S CM","Special Topics in Economics","UG12","MECO","CM",65163,"-------",0,0,"Staff","Y","CM","ARR","","FA",2012,"C","01"
"ECON198  CM","Research on Economic Process","UG12","MECO","CM",65166,"-------",0,0,"Staff","Y","CM","ARR","","FA",2012,"C","01"
"ECON198  PZ","Senior Seminar","UG12","ZECO","PZ",64141,"--T-R--",1200,1310,"Yamane, Linus","Y","PZ","WST","P103","FA",2012,"O","01"
"ECON199  SC","Independent Study in Economics","UG12","SECO","SC",65472,"-------",0,0,"Staff","Y","SC","ARR","","FA",2012,"O","01"
"EDUC170G CG","Intro to Public School Teaching","UG12","GEDU","CG",65674,"---W---",1600,1850,"Partida, Eddie","Y","CGU","TBA","","FA",2012,"O","01"
"EEP 199  SC","Independ St:Environ, Econ & Poli","UG12","SIDO","SC",65474,"-------",0,0,"Staff","Y","SC","ARR","","FA",2012,"O","01"
"ENGL001  PZ","Intro to Literary Theory","UG12","ZENG","PZ",64098,"---W---",1445,1730,"Bhattacharya, Sumangala","Y","PZ","WST","Q120","FA",2012,"O","01"
"ENGL001  PZ","Intro to Literary Theory","UG12","ZENG","PZ",64098,"---W---",1445,1730,"Harris, Laura","Y","PZ","WST","Q120","FA",2012,"O","01"
"ENGL009  AF","Black Feminist Comnty Lrn & Lit","UG12","ZENG","PZ",65564,"--T----",1630,2000,"Harris, Laura","Y","PZ","AV","201","FA",2012,"O","01"
"ENGL010A PZ","Survey of British Literature I","UG12","ZENG","PZ",65621,"--T-R--",1315,1430,"Bhattacharya, Sumangala","Y","PZ","BH","204","FA",2012,"O","01"
"ENGL011A PZ","Survey of American Literature","UG12","ZENG","PZ",64093,"-M-W---",1200,1310,"Hidalgo, Melissa","Y","PZ","AV","224","FA",2012,"O","01"
"ENGL015  PZ","Intro to World Literature","UG12","ZENG","PZ",65631,"-M-W-F-",900,950,"Staff","Y","PZ","AV","226","FA",2012,"O","01"
"ENGL029  PZ","Creative Writing for Non-Majors","UG12","ZENG","PZ",65659,"--T-R--",1315,1430,"Staff","Y","PZ","ATN","A103","FA",2012,"O","01"
"ENGL030  PZ","Introduction to Creative Writing","UG12","ZENG","PZ",64091,"--T-R--",935,1050,"Armendinger, Brent","Y","PZ","WST","P104","FA",2012,"O","01"
"ENGL040  PZ","From Fiction Into Film","UG12","ZENG","PZ",65528,"-M-W---",1200,1310,"Dunye, Cheryl","Y","PZ","SC","230","FA",2012,"O","01"
"ENGL050  PO","Modern British & Irish Fiction","UG12","PENG","PO",64144,"--T-R--",1315,1430,"Dettmar, Kevin J.H.","Y","PO","CR","207","FA",2012,"O","01"
"ENGL061  PZ","Literature of the Supernatural","UG12","ZENG","PZ",64090,"--T-R--",1200,1310,"Bhattacharya, Sumangala","Y","PZ","AV","226","FA",2012,"O","01"
"ENGL064A PO","Creative Writing: Fiction","UG12","PENG","PO",64145,"---W---",1315,1600,"Lethem, Jonathan A.","Y","PO","CR","01","FA",2012,"O","01"
"ENGL064B PO","Creative Writing: Poetry","UG12","PENG","PO",64160,"---W---",1315,1600,"Gravendyk Burrill, Hillary A.","Y","PO","CR","207","FA",2012,"O","01"
"ENGL067  PO","Literary Interpretation","UG12","PENG","PO",64146,"--T-R--",1445,1600,"Kunin, Aaron B.","Y","PO","CR","210","FA",2012,"O","01"
"ENGL067  PO","Literary Interpretation","UG12","PENG","PO",64147,"-M-W---",1100,1215,"Reed, Arden","Y","PO","CR","207","FA",2012,"O","02"
"ENGL087F PO","Writ: Theories/Proces/Pedagogies","UG12","PENG","PO",64149,"--T-R--",935,1050,"Bromley, Pamela E.","Y","PO","PR","203","FA",2012,"O","01"
"ENGL087H PO","Writ: Theories/Proces/Pedagogies","UG12","PENG","PO",64150,"-M-----",1100,1215,"Bromley, Pamela E.","Y","PO","HN","216","FA",2012,"O","01"
"ENGL087H PO","Writ: Theories/Proces/Pedagogies","UG12","PENG","PO",64344,"--T----",935,1050,"Bromley, Pamela E.","Y","PO","PR","203","FA",2012,"O","02"
"ENGL090  PZ","Alienation & Exile in Mod World","UG12","ZENG","PZ",65669,"-M-W---",1000,1050,"Staff","Y","PZ","AV","226","FA",2012,"O","01"
"ENGL093  PO","Rock & Roll Writing","UG12","PENG","PO",64152,"--T-R--",935,1050,"Dettmar, Kevin J.H.","Y","PO","CR","02","FA",2012,"O","01"
"ENGL101A SC","Survey British Literature Part 1","UG12","SENG","SC",65061,"--T-R--",1315,1430,"Simeroth, Rosann","Y","SC","HM","101","FA",2012,"O","01"
"ENGL102A SC","Survey to 1865: American Lit","UG12","SENG","SC",65062,"-M-W---",1315,1430,"Walker, Cheryl","Y","SC","HM","202","FA",2012,"O","01"
"ENGL104  PO","Literature of Romantic Period","UG12","PENG","PO",64153,"-M-W---",1445,1600,"Reed, Arden","Y","PO","CA","11","FA",2012,"O","01"
"ENGL105  SC","American Short Story","UG12","SENG","SC",65063,"-M-W---",1615,1730,"Walker, Cheryl","Y","SC","HM","105","FA",2012,"O","01"
"ENGL122  AF","Healing Narratives","UG12","PENG","PO",65608,"-M-W---",1100,1215,"Thomas, Valorie D.","Y","PO","CR","210","FA",2012,"O","01"
"ENGL123B SC","The Jacobean Shakespeare","UG12","SENG","SC",65064,"--T-R--",1615,1730,"Greene, Gayle J.","Y","SC","HM","120","FA",2012,"O","01"
"ENGL125C AF","Introduction to Afr-American Lit","UG12","PENG","PO",64154,"-M-W---",1445,1600,"Thomas, Valorie D.","Y","PO","CR","210","FA",2012,"O","01"
"ENGL129  PZ","Poetry and Public Space","UG12","ZENG","PZ",64089,"-----F-",1315,1600,"Armendinger, Brent","Y","PZ","AV","202","FA",2012,"O","01"
"ENGL129  SC","Possible Worlds: Lit,Sci,Games","UG12","SENG","SC",65068,"---W---",1445,1730,"Wernimont, Jacqueline","Y","SC","HM","101","FA",2012,"O","01"
"ENGL132  PO","Contemporary Speculative Fiction","UG12","PENG","PO",64155,"-M-W---",1445,1600,"Jeon, Joseph J","Y","PO","CR","10","FA",2012,"O","01"
"ENGL143  PO","American Poetic Modernisms","UG12","PENG","PO",64157,"-M-W---",1100,1215,"Gravendyk Burrill, Hillary A.","Y","PO","CR","01","FA",2012,"O","01"
"ENGL147  PO","Contemporary Critical Theory","UG12","PENG","PO",64158,"--T-R--",935,1050,"Mann, Paul J.","Y","PO","CR","01","FA",2012,"O","01"
"ENGL150  PZ","Rule Britannia","UG12","ZENG","PZ",64088,"--T-R--",935,1050,"Bhattacharya, Sumangala","Y","PZ","BD","209","FA",2012,"O","01"
"ENGL150  SC","Character and the Novel","UG12","SENG","SC",65071,"---W---",1445,1730,"Matz, Aaron","Y","SC","HM","120","FA",2012,"O","01"
"ENGL155  PO","Shakespeare:Tragedies & Romances","UG12","PENG","PO",64156,"-M-----",1315,1600,"Rosenfeld, Colleen R.","Y","PO","CR","01","FA",2012,"O","01"
"ENGL158  SC","Contemporary Irish Culture","UG12","SENG","SC",65085,"---W---",1445,1730,"Crowley, Anthony E.","Y","SC","HM","102","FA",2012,"O","01"
"ENGL169  SC","Contemporary American Fiction","UG12","SENG","SC",65075,"-M-W---",1315,1430,"Peavoy, John","Y","SC","HM","120","FA",2012,"O","01"
"ENGL170I PO","Tragedy and Philosophy","UG12","PENG","PO",64162,"--T-R--",1315,1430,"Mann, Paul J.","Y","PO","CR","01","FA",2012,"O","01"
"ENGL170Y PO","Metaphysical Poets","UG12","PENG","PO",65587,"-M-----",1315,1600,"Kunin, Aaron B.","Y","PO","HN","216","FA",2012,"O","01"
"ENGL171  PZ","Sports in Literature and Culture","UG12","ZENG","PZ",64042,"-M-----",1445,1730,"Hidalgo, Melissa","Y","PZ","BE","207","FA",2012,"O","01"
